Using pattern file: test/newSIPbenchmarks/si/si2_rand_r01_600/si2_r01_m600.06/pattern
Depth 2 Bucket 0:3
Depth 4 Bucket 0:4
Depth 6 Bucket 0:2
Depth 2 Bucket 0:1
Depth 3 Bucket 0:8
Depth 3 Bucket 1:14
Depth 4 Bucket 0:1
Depth 4 Bucket 1:6
Depth 5 Bucket 0:1
Depth 2 Bucket 0:3
Depth 2 Bucket 1:4
Depth 3 Bucket 0:27
Depth 3 Bucket 1:5
Depth 4 Bucket 0:10
Depth 6 Bucket 0:1
Depth 7 Bucket 0:1
Depth 2 Bucket 0:2
Depth 3 Bucket 0:2
Depth 3 Bucket 1:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:2
Depth 3 Bucket 0:8
Depth 3 Bucket 1:8
Depth 4 Bucket 0:1
Depth 5 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 0:7
Depth 3 Bucket 0:2
Depth 3 Bucket 1:1
Depth 4 Bucket 0:2
Depth 5 Bucket 0:1
Depth 5 Bucket 1:1
Depth 2 Bucket 0:2
Depth 3 Bucket 0:3
Depth 4 Bucket 0:2
Depth 2 Bucket 0:2
Depth 3 Bucket 0:6
Depth 4 Bucket 0:1
Depth 2 Bucket 0:5
Depth 3 Bucket 0:2
Depth 2 Bucket 0:7
Depth 3 Bucket 0:4
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 3 Bucket 0:1
Depth 4 Bucket 0:1
Depth 3 Bucket 0:4
Depth 2 Bucket 0:2
Depth 3 Bucket 0:5
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 3 Bucket 0:1
Depth 4 Bucket 0:1
Depth 3 Bucket 0:1
Depth 2 Bucket 0:7
Depth 2 Bucket 0:3
Depth 2 Bucket 1:3
Depth 3 Bucket 0:6
Depth 4 Bucket 0:17
Depth 4 Bucket 1:1
Depth 5 Bucket 0:5
Depth 2 Bucket 0:5
Depth 2 Bucket 0:4
Depth 5 Bucket 0:1
Depth 6 Bucket 0:2
Depth 7 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 3 Bucket 0:1
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 3 Bucket 0:1
Depth 2 Bucket 0:5
Depth 2 Bucket 0:4
Depth 3 Bucket 0:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 4 Bucket 0:1
Depth 3 Bucket 0:1
Depth 4 Bucket 0:1
Depth 2 Bucket 0:7
Depth 2 Bucket 0:3
Depth 4 Bucket 0:1
Depth 2 Bucket 0:2
Depth 3 Bucket 0:1
Depth 3 Bucket 1:1
Depth 3 Bucket 2:1
Depth 4 Bucket 0:1
Depth 5 Bucket 0:1
Depth 2 Bucket 0:4
Depth 3 Bucket 0:3
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 3 Bucket 0:6
Depth 4 Bucket 0:1
Depth 3 Bucket 0:1
Depth 3 Bucket 1:1
Depth 4 Bucket 0:1
Depth 4 Bucket 1:3
Depth 2 Bucket 0:1
Depth 3 Bucket 0:1
Depth 3 Bucket 1:4
Depth 4 Bucket 0:2
Depth 6 Bucket 0:1
Depth 4 Bucket 0:2
Depth 2 Bucket 0:4
Depth 3 Bucket 0:1
Depth 4 Bucket 0:1
Depth 2 Bucket 0:7
Depth 2 Bucket 0:1
Depth 3 Bucket 0:2
Depth 4 Bucket 0:2
Depth 5 Bucket 0:1
Depth 6 Bucket 0:1
Depth 3 Bucket 0:1
Depth 3 Bucket 0:5
Depth 2 Bucket 0:3
Depth 3 Bucket 0:6
Depth 2 Bucket 0:2
Depth 3 Bucket 0:1
Depth 4 Bucket 0:5
Depth 5 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 3 Bucket 0:1
Depth 5 Bucket 0:2
Depth 7 Bucket 0:1
Depth 2 Bucket 0:6
Depth 3 Bucket 0:1
Depth 3 Bucket 1:4
Depth 4 Bucket 0:1
Depth 2 Bucket 0:7
Depth 3 Bucket 0:2
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 3 Bucket 0:1
Depth 3 Bucket 1:1
Depth 4 Bucket 0:2
Depth 4 Bucket 1:8
Depth 4 Bucket 2:6
Depth 3 Bucket 0:2
Depth 3 Bucket 1:7
Depth 2 Bucket 0:1
Depth 2 Bucket 0:4
Depth 2 Bucket 0:5
Depth 2 Bucket 0:1
Depth 4 Bucket 0:2
Depth 2 Bucket 0:2
Depth 2 Bucket 1:3
Depth 2 Bucket 2:1
Depth 3 Bucket 0:17
Depth 4 Bucket 0:26
Depth 4 Bucket 1:1
Depth 5 Bucket 0:2
Depth 5 Bucket 1:4
Depth 6 Bucket 0:1
Depth 6 Bucket 1:2
Depth 2 Bucket 0:4
Depth 3 Bucket 0:2
Depth 2 Bucket 0:7
Depth 3 Bucket 0:1
Depth 3 Bucket 1:1
Depth 2 Bucket 0:7
Depth 2 Bucket 0:2
Depth 3 Bucket 0:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:4
Depth 3 Bucket 0:1
Depth 3 Bucket 1:1
Depth 4 Bucket 0:1
Depth 3 Bucket 0:5
Depth 2 Bucket 0:3
Depth 3 Bucket 0:2
Depth 3 Bucket 1:7
Depth 3 Bucket 0:1
Depth 4 Bucket 0:1
Depth 3 Bucket 0:3
Depth 5 Bucket 0:1
Depth 2 Bucket 0:5
Depth 3 Bucket 0:2
Depth 2 Bucket 0:7
Depth 2 Bucket 0:5
Depth 3 Bucket 0:2
Depth 3 Bucket 0:3
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:2
Depth 3 Bucket 0:2
Depth 5 Bucket 0:1
Depth 6 Bucket 0:3
Depth 7 Bucket 0:1
Depth 2 Bucket 0:6
Depth 2 Bucket 0:1
Depth 3 Bucket 0:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:4
Depth 3 Bucket 0:6
Depth 2 Bucket 0:4
Depth 3 Bucket 0:1
Depth 3 Bucket 0:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 0:4
Depth 3 Bucket 0:3
Depth 3 Bucket 0:1
Depth 5 Bucket 0:1
Depth 2 Bucket 0:1
Depth 3 Bucket 0:2
Depth 2 Bucket 0:4
Depth 3 Bucket 0:2
Depth 3 Bucket 1:5
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 3 Bucket 0:3
Depth 3 Bucket 1:6
Depth 4 Bucket 0:1
Depth 2 Bucket 0:7
Depth 2 Bucket 0:4
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 4 Bucket 0:1
Depth 2 Bucket 0:4
Depth 3 Bucket 0:3
Depth 4 Bucket 0:2
Depth 3 Bucket 0:6
Depth 4 Bucket 0:1
Depth 3 Bucket 0:2
Depth 4 Bucket 0:1
Depth 4 Bucket 1:1
Depth 2 Bucket 0:7
Depth 3 Bucket 0:1
Depth 2 Bucket 0:7
Depth 2 Bucket 0:6
Depth 3 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 3 Bucket 0:7
Depth 3 Bucket 1:4
Depth 5 Bucket 0:1
Depth 2 Bucket 0:2
Depth 3 Bucket 0:1
Depth 3 Bucket 1:1
Depth 4 Bucket 0:1
Depth 4 Bucket 1:1
Depth 3 Bucket 0:2
Depth 3 Bucket 1:2
Depth 3 Bucket 2:6
Depth 5 Bucket 0:1
Depth 2 Bucket 0:3
Depth 3 Bucket 0:1
Depth 4 Bucket 0:2
Depth 2 Bucket 0:7
Depth 2 Bucket 0:3
Depth 3 Bucket 0:3
Depth 3 Bucket 1:3
Depth 3 Bucket 2:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:4
Depth 2 Bucket 0:3
Depth 3 Bucket 0:4
Depth 3 Bucket 0:2
Depth 4 Bucket 0:1
Depth 3 Bucket 0:3
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 0:3
Depth 3 Bucket 0:1
Depth 4 Bucket 0:1
Depth 2 Bucket 0:3
Depth 3 Bucket 0:5
Depth 3 Bucket 0:1
Depth 4 Bucket 0:1
Depth 2 Bucket 0:2
Depth 3 Bucket 0:5
Depth 6 Bucket 0:1
Depth 7 Bucket 0:1
Depth 2 Bucket 0:4
Depth 2 Bucket 0:5
Depth 2 Bucket 0:7
Depth 2 Bucket 0:2
Depth 3 Bucket 0:1
Depth 2 Bucket 0:1
Depth 3 Bucket 0:3
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 3 Bucket 0:1
Depth 3 Bucket 1:2
Depth 4 Bucket 0:1
Depth 4 Bucket 1:1
Depth 2 Bucket 0:2
Depth 3 Bucket 0:1
Depth 4 Bucket 0:1
Depth 2 Bucket 0:4
Depth 2 Bucket 0:7
Depth 2 Bucket 0:3
Depth 3 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 0:7
Depth 5 Bucket 0:1
Depth 2 Bucket 0:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:7
Depth 3 Bucket 0:1
Depth 4 Bucket 0:1
Depth 2 Bucket 0:5
Depth 2 Bucket 0:4
Depth 3 Bucket 0:1
Depth 3 Bucket 1:4
Depth 3 Bucket 2:1
Depth 4 Bucket 0:1
Depth 2 Bucket 0:2
Depth 3 Bucket 0:3
Depth 4 Bucket 0:1
Depth 3 Bucket 0:3
Depth 4 Bucket 0:1
Depth 2 Bucket 0:6
Depth 2 Bucket 0:1
Depth 3 Bucket 0:1
Depth 4 Bucket 0:1
Depth 3 Bucket 0:1
Depth 2 Bucket 0:4
Depth 2 Bucket 0:3
Depth 3 Bucket 0:3
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 3 Bucket 0:3
Depth 2 Bucket 0:2
Depth 3 Bucket 0:4
Depth 3 Bucket 1:4
Depth 4 Bucket 0:2
Depth 5 Bucket 0:1
Depth 2 Bucket 0:2
Depth 3 Bucket 0:1
Depth 3 Bucket 1:2
Depth 3 Bucket 0:1
Depth 4 Bucket 0:3
Depth 2 Bucket 0:7
Depth 3 Bucket 0:1
Depth 3 Bucket 1:1
Depth 4 Bucket 0:6
Depth 2 Bucket 0:1
Depth 3 Bucket 0:5
Depth 4 Bucket 0:1
Depth 4 Bucket 1:1
Depth 6 Bucket 0:1
Depth 2 Bucket 0:3
Depth 3 Bucket 0:1
Depth 3 Bucket 1:5
Depth 4 Bucket 0:2
Depth 2 Bucket 0:7
Depth 2 Bucket 0:3
Depth 3 Bucket 0:1
Depth 8 Bucket 0:1
Depth 3 Bucket 0:7
Depth 3 Bucket 0:2
Depth 4 Bucket 0:1
Depth 3 Bucket 0:1
Depth 4 Bucket 0:2
Depth 2 Bucket 0:1
Depth 3 Bucket 0:1
Depth 3 Bucket 1:3
Depth 4 Bucket 0:1
Depth 5 Bucket 0:1
Depth 2 Bucket 0:7
Depth 2 Bucket 0:6
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 3 Bucket 0:5
Depth 2 Bucket 0:6
Depth 2 Bucket 0:7
Depth 3 Bucket 0:1
Depth 3 Bucket 1:2
Depth 4 Bucket 0:2
Depth 2 Bucket 0:6
Depth 2 Bucket 0:1
Depth 3 Bucket 0:1
Depth 4 Bucket 0:6
Depth 3 Bucket 0:5
Depth 4 Bucket 0:2
Depth 2 Bucket 0:1
Depth 3 Bucket 0:6
Depth 4 Bucket 0:1
Depth 2 Bucket 0:6
Depth 3 Bucket 0:2
Depth 2 Bucket 0:7
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:3
Depth 3 Bucket 0:1
Depth 6 Bucket 0:1
Depth 3 Bucket 0:3
Depth 4 Bucket 0:2
Depth 5 Bucket 0:1
Depth 6 Bucket 0:1
Depth 2 Bucket 0:6
Depth 4 Bucket 0:1
Depth 2 Bucket 0:4
Depth 2 Bucket 0:4
Depth 4 Bucket 0:1
Depth 2 Bucket 0:2
Depth 3 Bucket 0:6
Depth 4 Bucket 0:1
Depth 2 Bucket 0:4
Depth 2 Bucket 0:4
Depth 3 Bucket 0:1
Depth 3 Bucket 1:3
Depth 3 Bucket 2:4
Depth 4 Bucket 0:1
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 3 Bucket 0:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 3 Bucket 0:5
Depth 2 Bucket 0:7
Depth 4 Bucket 0:1
Depth 4 Bucket 0:1
Depth 2 Bucket 0:7
Depth 2 Bucket 0:7
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 3 Bucket 0:6
Depth 4 Bucket 0:1
Depth 4 Bucket 1:1
Depth 2 Bucket 0:2
Depth 3 Bucket 0:3
Depth 4 Bucket 0:1
Depth 6 Bucket 0:1
Depth 2 Bucket 0:1
Depth 3 Bucket 0:3
Depth 3 Bucket 1:4
Depth 4 Bucket 0:1
Depth 4 Bucket 1:2
Depth 3 Bucket 0:3
Depth 2 Bucket 0:1
Depth 3 Bucket 0:2
Depth 3 Bucket 1:6
Depth 4 Bucket 0:1
Depth 3 Bucket 0:1
Depth 3 Bucket 1:1
Depth 3 Bucket 2:1
Depth 4 Bucket 0:1
Depth 3 Bucket 0:4
Depth 2 Bucket 0:1
Depth 3 Bucket 0:3
Depth 2 Bucket 0:5
Depth 2 Bucket 0:6
Depth 3 Bucket 0:1
Depth 3 Bucket 1:2
Depth 4 Bucket 0:1
Depth 4 Bucket 1:3
Depth 2 Bucket 0:2
Depth 3 Bucket 0:1
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:2
Depth 4 Bucket 0:2
Depth 3 Bucket 0:3
Depth 2 Bucket 0:7
Depth 4 Bucket 0:1
Depth 2 Bucket 0:2
Depth 3 Bucket 0:2
Depth 4 Bucket 0:1

Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0

Metric Nodes Depth 0:0
Metric Nodes Depth 1:100004
Metric Nodes Depth 2:168018
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:5
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:38962
Metric Nodes Depth 3:560
Metric Nodes Depth 4:39
Metric Nodes Depth 5:10
Metric Nodes Depth 0:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:24489
Metric Nodes Depth 3:417
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:258
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:64045
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:186717
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:770127
Metric Nodes Depth 3:17098
Metric Nodes Depth 4:28
Metric Nodes Depth 5:6
Metric Nodes Depth 0:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1751
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:16911
Metric Nodes Depth 3:1411
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:305529
Metric Nodes Depth 3:3976
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 6:0
Metric Nodes Depth 7:0
Metric Nodes Depth 8:5
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:101335
Metric Nodes Depth 3:12011
Metric Nodes Depth 4:114
Metric Nodes Depth 5:3
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:54170
Metric Nodes Depth 3:0
Metric Nodes Depth 4:34
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:609
Metric Nodes Depth 4:20
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:163596
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:7345
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:82958
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:19176
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:2261
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:79910
Metric Nodes Depth 3:304
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:54530
Metric Nodes Depth 3:21666
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:43
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:167518
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:265149
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 6:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:37333
Metric Nodes Depth 3:15108
Metric Nodes Depth 4:155
Metric Nodes Depth 5:12
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:414452
Metric Nodes Depth 3:19288
Metric Nodes Depth 4:556
Metric Nodes Depth 5:0
Metric Nodes Depth 6:10
Metric Nodes Depth 7:10
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:85786
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:21
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:66433
Metric Nodes Depth 3:9889
Metric Nodes Depth 4:84
Metric Nodes Depth 5:2
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:113458
Metric Nodes Depth 0:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:89088
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:662
Metric Nodes Depth 4:0
Metric Nodes Depth 5:91
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:124607
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:91527
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:13785
Metric Nodes Depth 3:370
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:342
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:68759
Metric Nodes Depth 3:164
Metric Nodes Depth 4:11
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
